_r,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,phot_g_mean_mag,bp_rp,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error
12.7108,86.93346757357,13.35265079199,1280.96936,1246.10669,1320.87817,13.729735997329712,0.6019340017166137,0.002771,0.003213,0.00398
12.7185,87.23642643763,13.57094630165,2521.75708,2166.04443,2958.79297,15.579770810546876,1.254191523448944,0.002835,0.008445,0.004798
12.7225,87.36709931511,13.35962129865,1840.16931,1440.44531,2339.09497,16.936955989471436,0.8366190135803222,0.003136,0.03029,0.009405
12.7324,87.35977814439,13.43408365064,1855.12866,1572.37,2166.24072,16.257562055847167,0.7956370730895996,0.002961,0.01253,0.007856
12.7413,87.36342153552,13.42029590774,785.4151,751.537109,824.548035,15.35057612947464,1.0601356668262483,0.002834,0.012272,0.006573
12.7426,87.32037452507,13.50905185937,1538.65784,1304.84277,1907.89966,16.64360204230499,0.8772520136756896,0.003023,0.03439,0.011479
12.7453,87.24288809839,13.56859712826,1022.52667,839.928528,1263.79114,17.806006710472108,0.8795834959888458,0.003616,0.028845,0.021856
12.7455,86.95695802127,13.27692367184,1558.61829,1482.40247,1635.8938,14.467772720485687,1.030118569129944,0.002853,0.004718,0.004494
12.7543,87.05656916356,13.56866355644,1833.44336,1577.31677,2168.87231,16.203407042304992,0.8473550136756898,0.002925,0.012952,0.007894
12.7555,86.93634785316,13.42186202187,1948.61182,1644.97034,2431.22632,16.769453186309814,1.036038003112793,0.003042,0.014409,0.00756
12.7557,86.96663775791,13.49237184701,2009.21301,1874.35181,2165.93481,14.931796989471437,0.7925320135803222,0.002796,0.006028,0.004336
12.766,87.12446925161,13.16508596352,2485.6604,2175.38403,2954.62598,15.255414950180054,0.7341069834918976,0.002818,0.006143,0.004827
12.7698,86.97216659718,13.50065126286,2972.58643,2568.8772,3499.87671,15.411863034446718,0.7282100255393982,0.002823,0.005758,0.005269
12.7831,87.33057874561,13.25617839651,3022.95703,2631.88135,3402.22974,15.178740018730164,0.6267209896621704,0.002818,0.005288,0.004691
12.7833,86.96876533641,13.25664323103,1217.52429,1105.12524,1334.55237,16.047306673072814,0.9263500577354431,0.002867,0.008243,0.006139
12.7919,87.04487258169,13.56358792961,765.973145,718.914673,816.343506,16.294826686065672,1.4612250612678528,0.002937,0.019441,0.006855
12.8357,87.2667602944,13.55762006827,1270.91394,1195.20728,1353.00366,15.132154927692412,0.8530259775123596,0.002802,0.004816,0.004439
12.8376,86.93179297806,13.34856883879,4968.53955,4367.23486,5834.40088,14.08007802090454,1.1990649661254882,0.002781,0.003802,0.003893
12.8478,87.19659898923,13.58565961825,2341.8269,1974.90259,2797.22827,16.12407504230499,0.9317810136756897,0.002912,0.01375,0.008989
12.8576,87.25375209369,13.5653838605,1056.23035,999.998169,1107.71008,15.108508658603668,0.8735429666690826,0.002819,0.005353,0.004557
12.8702,87.35576763305,13.45313796369,1601.9115,1266.08191,1989.87305,16.755929710037233,1.1775412353897095,0.003192,0.033063,0.015306
12.8722,86.93507676378,13.32779902497,2353.1936,2031.56592,2937.96753,15.309810050163268,0.8470240018119812,0.002832,0.006621,0.005187
12.8761,87.21490741313,13.17137108691,1381.78625,1280.56165,1510.25635,15.62810803118515,0.8283350310420989,0.002841,0.008315,0.007052
12.8763,87.30756711445,13.52649075637,1347.05042,1283.12415,1411.86597,14.238521025501251,0.7640910491714477,0.002779,0.003862,0.004199
12.8944,87.32597036847,13.50617620951,2094.88965,1847.01147,2398.25244,15.492270042304991,0.8481450136756896,0.002844,0.008041,0.0054
12.9041,87.37000245826,13.39590425282,837.736084,826.42865,852.535767,12.905871987297058,0.8188200073146821,0.002765,0.003016,0.003906
12.9104,87.08188539738,13.58118935581,1657.34277,1583.42603,1734.66467,13.974037667633057,0.875850230255127,0.002778,0.004305,0.003952
12.9281,87.37077560534,13.39151135571,4976.54102,4281.38086,5806.47412,14.533904981613158,1.2496500254440308,0.002795,0.005039,0.004135
12.9425,86.95297404838,13.27724529628,1514.54028,1339.82117,1713.49158,15.743460391979216,0.8747757180480957,0.002848,0.008254,0.005172
12.9616,87.1007548591,13.58710313251,5225.56934,4215.76758,6741.91016,16.348394036621094,0.3973790616073609,0.003027,0.022532,0.009584
12.9754,87.23133944533,13.17523085005,6182.74854,5017.60205,7857.1084,15.128066950180052,0.46550998349189754,0.003161,0.014311,0.005922
12.9829,87.08102637587,13.17065827824,3775.19775,3057.06543,4737.91064,16.12657300192642,0.3726909953556061,0.002898,0.010338,0.006919
12.9892,87.06014245344,13.57455068084,1787.05005,1661.22937,1952.53467,14.906576042304994,0.6632040136756896,0.002813,0.006352,0.004683
12.9934,86.96597357279,13.49854701354,964.788208,834.376099,1159.63855,17.471205849334716,1.5373309943847655,0.003387,0.057902,0.015347
13.0323,87.30107119242,13.21667816318,1554.7959,1428.20715,1718.91357,15.642152016555787,,0.002863,,
13.0461,87.0945673012,13.5871013815,2625.12158,2257.93481,3062.10059,15.584489983787538,0.6952360019073487,0.002847,0.006596,0.004775
13.0485,87.37096358425,13.40837440489,131.027344,128.327911,133.193375,17.864485,3.02607,0.003123,0.059587,0.008299
13.0518,87.16134467667,13.59365580379,1630.38928,1450.44128,1903.62329,16.120353013046266,1.1398280375938417,0.00327,0.014515,0.007578
13.0622,87.37328479033,13.38825652932,738.023193,648.554321,849.082825,17.87521236389923,2.135149015417099,0.003616,0.153754,0.030303
